,ds_index,frame_index,class_label,bounding_box,confidence_score
26598,34,382,person,"[770.309326171875, 316.4241943359375, 2272.197265625, 1727.5048828125]",0.8810245394706726
26599,34,383,person,"[907.297607421875, 296.923095703125, 2795.13720703125, 1995.2684326171875]",0.712548553943634
26600,34,383,person,"[902.7006225585938, 310.532958984375, 2502.370849609375, 1988.7081298828125]",0.4266625046730041
26601,34,384,person,"[862.7352905273438, 235.14678955078125, 2763.12255859375, 2037.5687255859375]",0.8132502436637878
26602,34,385,person,"[1100.3873291015625, 302.6150207519531, 3013.083251953125, 1741.237060546875]",0.9315231442451476
26603,34,388,person,"[1081.8009033203125, 259.2431945800781, 2500.42431640625, 1742.02783203125]",0.8656650185585022
26604,34,389,person,"[1071.7255859375, 279.5643310546875, 2525.0888671875, 1729.445068359375]",0.918474018573761
26605,34,392,person,"[1060.974609375, 301.8999938964844, 2755.89990234375, 1787.131591796875]",0.9068492650985718
26606,34,393,person,"[1081.28076171875, 271.29437255859375, 2465.49609375, 1747.671875]",0.8690932393074036
26607,34,394,person,"[1059.452392578125, 268.07025146484375, 2761.65771484375, 1801.0982666015625]",0.924081563949585
26608,34,395,person,"[1067.733642578125, 276.0731506347656, 2773.08154296875, 1805.7410888671875]",0.9375115633010864
26609,34,396,person,"[1061.83740234375, 275.3784484863281, 2750.345703125, 1803.695068359375]",0.9330474734306335
26610,34,398,person,"[1068.2855224609375, 272.38311767578125, 2751.67333984375, 1803.608154296875]",0.9366814494132996
26611,34,399,person,"[1067.7572021484375, 273.1475830078125, 2568.583740234375, 1813.447998046875]",0.8234961628913879
26612,34,400,person,"[1062.6427001953125, 275.2408447265625, 2737.49169921875, 1794.0048828125]",0.9217857718467712
26613,34,402,person,"[1101.264892578125, 281.3002624511719, 2677.7431640625, 1661.9849853515625]",0.921420156955719
26614,34,403,person,"[1066.1055908203125, 267.331787109375, 2504.058349609375, 1787.46142578125]",0.9342790842056274
26615,34,404,person,"[1077.023681640625, 274.6051025390625, 2746.157958984375, 1795.994873046875]",0.9046863913536072
26616,34,405,person,"[1067.375732421875, 275.60430908203125, 2438.00244140625, 1724.578857421875]",0.9010269045829772
26617,34,406,person,"[1068.7510986328125, 275.49993896484375, 2365.96044921875, 1688.5880126953125]",0.8728173971176147
26618,34,407,person,"[1072.742919921875, 288.47625732421875, 2396.2197265625, 1719.134521484375]",0.9203973412513732
26619,34,408,person,"[1080.114990234375, 266.2412109375, 2427.455322265625, 1726.1956787109375]",0.863631546497345
26620,34,409,person,"[1069.12255859375, 269.7759704589844, 2421.654052734375, 1716.3486328125]",0.9211029410362244
26621,34,410,person,"[1141.951416015625, 268.31304931640625, 2863.41845703125, 2118.517333984375]",0.937648355960846
26622,34,411,person,"[1150.1239013671875, 273.69854736328125, 2856.5654296875, 2108.89453125]",0.9429060220718384
26623,34,412,person,"[1130.32470703125, 267.8460388183594, 2916.87353515625, 2120.093017578125]",0.940277099609375
26624,34,413,person,"[1156.9801025390625, 265.401123046875, 2896.3203125, 2116.41748046875]",0.938096284866333
26625,34,414,person,"[1120.16748046875, 269.53619384765625, 2868.60595703125, 2110.766357421875]",0.9445411562919616
26626,34,416,person,"[1132.422119140625, 283.5334167480469, 2899.100830078125, 2110.84326171875]",0.940294086933136
26627,34,417,person,"[662.51318359375, 1560.8118896484375, 1132.960205078125, 2152.184814453125]",0.339832991361618
26628,34,419,person,"[1118.054931640625, 1780.80859375, 2752.30810546875, 2160.0]",0.6423196196556091
26629,34,419,person,"[1121.6060791015625, 1794.92138671875, 1471.463623046875, 2154.6884765625]",0.3253861665725708
26630,34,422,person,"[918.41455078125, 1676.9893798828125, 2793.278564453125, 2160.0]",0.661022961139679
26631,34,423,person,"[1066.164794921875, 1861.19775390625, 1449.2470703125, 2160.0]",0.4124977886676788
26632,34,428,person,"[1153.2373046875, 1682.3221435546875, 1752.693603515625, 2154.25537109375]",0.6000217795372009
26633,34,437,person,"[283.75335693359375, 919.8699951171875, 1322.911865234375, 2134.60302734375]",0.8129611611366272
26634,34,438,person,"[566.595458984375, 1313.38916015625, 1483.945068359375, 2140.80908203125]",0.7707722187042236
26635,34,438,person,"[27.256072998046875, 1321.1929931640625, 1491.166748046875, 2142.23828125]",0.2930680811405182
26636,34,439,person,"[1.7819137573242188, 1470.580810546875, 869.6904296875, 2144.939453125]",0.7765278220176697
26637,34,440,person,"[1172.689697265625, 1556.166748046875, 2154.8681640625, 2149.64794921875]",0.7584764361381531
26638,34,441,person,"[1012.3057250976562, 1609.5205078125, 1743.930419921875, 2148.390625]",0.2792637944221496
26639,34,442,person,"[2.438873291015625, 2.4371337890625, 1155.835693359375, 1079.7139892578125]",0.5089704990386963
26640,34,443,person,"[869.1156005859375, 1750.184814453125, 2481.78125, 2160.0]",0.4011277556419372
26641,34,444,person,"[1458.521240234375, 1466.628662109375, 2702.236572265625, 2149.244140625]",0.8485357165336609
26642,34,445,person,"[213.4589080810547, 1484.72607421875, 1321.36572265625, 2144.5859375]",0.734466016292572
26643,34,446,person,"[3.2552490234375, 1332.214111328125, 985.8131103515625, 2142.89599609375]",0.850124716758728
26644,34,449,person,"[0.0, 306.8668212890625, 1567.9515380859375, 2133.095703125]",0.8728406429290771
26645,34,451,person,"[720.2437133789062, 979.7964477539062, 1765.87109375, 2128.2880859375]",0.3326144516468048
26646,34,453,person,"[534.1959228515625, 1169.289306640625, 1563.516845703125, 2133.027099609375]",0.752903401851654
26647,34,453,person,"[9.067108154296875, 1142.945556640625, 1570.7149658203125, 2135.587890625]",0.2707615196704864
26648,34,454,person,"[963.456787109375, 1675.3648681640625, 2120.03271484375, 2152.078857421875]",0.7237402200698853
26649,34,455,person,"[1019.9529418945312, 1097.8609619140625, 2269.224365234375, 2136.088623046875]",0.6770289540290833
26650,34,456,person,"[529.5040283203125, 1106.67529296875, 1762.5810546875, 2134.84326171875]",0.6999821066856384
26651,34,458,person,"[811.8812255859375, 786.4305419921875, 2604.8076171875, 2130.8212890625]",0.5681750774383545
26652,34,459,person,"[1334.922607421875, 1401.7606201171875, 2367.15234375, 2139.16259765625]",0.4892003536224365
26653,34,460,person,"[1247.5462646484375, 1767.451904296875, 2240.3134765625, 2149.091796875]",0.3694556057453155
26654,34,461,person,"[469.9390869140625, 966.1693725585938, 1456.528076171875, 2131.374267578125]",0.7279505729675293
26655,34,463,person,"[286.40936279296875, 1597.9346923828125, 1050.906494140625, 2150.4326171875]",0.6088920831680298
26656,34,466,person,"[3.3522491455078125, 1177.9647216796875, 1554.5709228515625, 2138.85888671875]",0.8369120359420776
26657,34,467,person,"[1466.9693603515625, 1689.6591796875, 2685.775634765625, 2155.9970703125]",0.7663103938102722
26658,34,469,person,"[2647.0302734375, 483.8531494140625, 3466.48388671875, 983.5316162109375]",0.5554525256156921
26659,34,469,person,"[2700.939208984375, 479.61181640625, 3450.207275390625, 979.4148559570312]",0.2731595039367676
26660,34,489,person,"[1759.4410400390625, 1190.621826171875, 2827.745361328125, 2134.802734375]",0.7739673256874084
26661,34,520,person,"[983.4755859375, 1504.4505615234375, 1530.362060546875, 2149.76708984375]",0.4047164916992187
26662,34,520,person,"[993.35546875, 1519.37109375, 1534.878173828125, 2137.603271484375]",0.3333804905414581
26663,34,521,person,"[711.5672607421875, 1207.99072265625, 1771.10009765625, 2141.4052734375]",0.7096093893051147
26664,34,522,person,"[71.17195129394531, 1277.3992919921875, 1136.539794921875, 2135.623046875]",0.8080282807350159
26665,34,523,person,"[650.34716796875, 1706.794677734375, 950.1197509765625, 2158.3466796875]",0.308020681142807
26666,34,528,person,"[912.2697143554688, 1668.243896484375, 1907.103515625, 2148.3798828125]",0.5334867238998413
26667,34,529,person,"[608.3792724609375, 1048.874755859375, 1756.2392578125, 2139.08203125]",0.8067218065261841
26668,34,533,person,"[1.8986778259277344, 1385.9893798828125, 328.90875244140625, 1883.26220703125]",0.4439087808132171
26669,34,533,person,"[0.0, 641.2501831054688, 1774.57373046875, 2134.556640625]",0.4035156667232513
26670,34,554,person,"[2782.708984375, 468.52239990234375, 3439.45947265625, 1020.093505859375]",0.4263751208782196
26671,34,555,person,"[2913.51123046875, 471.42803955078125, 3427.630859375, 1027.630615234375]",0.8427711129188538
26672,34,556,person,"[2931.40283203125, 465.01287841796875, 3431.682861328125, 1024.521728515625]",0.8554118275642395
26673,34,557,person,"[2903.2958984375, 459.6583557128906, 3400.94873046875, 1013.521728515625]",0.8465006351470947
26674,34,558,person,"[2928.578125, 468.13897705078125, 3426.217529296875, 1029.221435546875]",0.8463800549507141
26675,34,559,person,"[2941.21630859375, 466.26068115234375, 3415.406982421875, 1012.0270385742188]",0.8203814029693604
26676,34,2,car,"[287.980224609375, 91.49652099609375, 3369.36572265625, 2120.09912109375]",0.6707207560539246
26677,34,4,car,"[0.0, 0.37371826171875, 3804.312744140625, 2147.865966796875]",0.4960969090461731
26678,34,96,car,"[90.103271484375, 0.0, 3840.0, 2136.298095703125]",0.4274791479110718
26679,34,192,car,"[3036.7109375, 1004.8160400390625, 3837.908935546875, 1548.76025390625]",0.5859570503234863
26680,34,192,car,"[3628.88232421875, 1144.34423828125, 3838.36328125, 1641.142822265625]",0.3728663921356201
26681,34,225,car,"[793.7833251953125, 730.3609619140625, 2700.22021484375, 1643.0723876953125]",0.7715573906898499
26682,34,226,car,"[935.6314086914062, 349.41510009765625, 2820.869140625, 1654.2579345703125]",0.2530706226825714
26683,34,227,car,"[826.0946044921875, 151.84130859375, 3153.75, 1696.2982177734375]",0.3187779188156128
26684,34,229,car,"[1455.2862548828125, 542.279296875, 3456.29296875, 2085.44873046875]",0.3139283061027527
26685,34,231,car,"[1454.044921875, 637.7990112304688, 3589.58203125, 2136.765625]",0.5467548966407776
26686,34,233,car,"[124.5626220703125, 92.3441162109375, 3818.3857421875, 2145.56640625]",0.3016178905963897
26687,34,234,car,"[2340.9697265625, 725.7703857421875, 3837.322998046875, 2136.94677734375]",0.3634164929389953
26688,34,235,car,"[1716.53955078125, 673.0409545898438, 3524.46630859375, 2091.456298828125]",0.2889608144760132
26689,34,239,car,"[1686.43798828125, 665.395751953125, 3441.07763671875, 2074.96337890625]",0.5115011930465698
26690,34,240,car,"[1718.74951171875, 670.2332763671875, 3442.87255859375, 2065.0703125]",0.5044349431991577
26691,34,241,car,"[1741.127197265625, 666.54296875, 3538.288330078125, 2078.516845703125]",0.5115814805030823
26692,34,242,car,"[1400.317138671875, 670.3533935546875, 3384.71484375, 2136.6162109375]",0.4404556453227997
26693,34,243,car,"[1303.866943359375, 673.7070922851562, 3183.79833984375, 2110.517333984375]",0.4220092892646789
26694,34,244,car,"[1484.37109375, 489.9663391113281, 3831.056396484375, 2137.033203125]",0.8854604363441467
26695,34,245,car,"[1557.1710205078125, 650.188720703125, 3840.0, 2127.037109375]",0.6597025990486145
26696,34,246,car,"[1873.109619140625, 638.5909423828125, 3832.012939453125, 2107.26904296875]",0.2663442194461822
26697,34,247,car,"[1611.09375, 598.7265014648438, 3832.78125, 2135.95458984375]",0.5252853631973267
26698,34,249,car,"[1677.8536376953125, 609.7113647460938, 3835.1689453125, 2140.36572265625]",0.8095591068267822
26699,34,250,car,"[1316.30712890625, 582.59033203125, 3837.2197265625, 2139.26123046875]",0.7815013527870178
26700,34,252,car,"[435.3284912109375, 453.345458984375, 3830.4794921875, 2142.4306640625]",0.6756868958473206
26701,34,253,car,"[1731.4288330078125, 629.4951782226562, 3830.867431640625, 2135.97900390625]",0.9067153930664062
26702,34,254,car,"[1403.6888427734375, 619.4188842773438, 3833.140869140625, 2139.968994140625]",0.645817220211029
26703,34,255,car,"[1194.0155029296875, 630.2254028320312, 3825.16796875, 2136.31396484375]",0.8521853089332581
26704,34,256,car,"[430.16290283203125, 576.1777954101562, 3727.81787109375, 2144.282958984375]",0.7070336937904358
26705,34,257,car,"[543.850341796875, 582.2542724609375, 3840.0, 2145.661865234375]",0.6227567195892334
26706,34,258,car,"[24.04925537109375, 392.8026123046875, 3840.0, 2125.10986328125]",0.8237643837928772
26707,34,261,car,"[106.74481201171875, 0.0, 3840.0, 2158.790771484375]",0.3260754644870758
26708,34,262,car,"[2029.83447265625, 579.242431640625, 3833.5390625, 2140.72900390625]",0.920706570148468
26709,34,263,car,"[1799.202392578125, 456.45941162109375, 3834.38671875, 2130.0869140625]",0.5150932669639587
26710,34,265,car,"[14.621337890625, 0.0, 2814.6650390625, 2121.021484375]",0.6022361516952515
26711,34,266,car,"[643.690185546875, 0.0, 3778.893310546875, 2099.8525390625]",0.4657875299453735
26712,34,267,car,"[1664.648193359375, 574.9461669921875, 3831.5556640625, 2123.4091796875]",0.6364223957061768
26713,34,268,car,"[990.687744140625, 544.447021484375, 3837.66796875, 2143.622802734375]",0.8540439009666443
26714,34,269,car,"[1409.236572265625, 560.10302734375, 3840.0, 2118.021240234375]",0.8447641730308533
26715,34,270,car,"[1596.0831298828125, 550.8074951171875, 3834.03857421875, 2110.10693359375]",0.9285311102867126
26716,34,271,car,"[1274.1470947265625, 548.8818359375, 3840.0, 2135.095947265625]",0.7831355929374695
26717,34,272,car,"[1606.8182373046875, 496.31622314453125, 3837.69970703125, 2133.0224609375]",0.8864569664001465
26718,34,273,car,"[2031.0516357421875, 502.1575927734375, 3835.19384765625, 2138.45166015625]",0.8527238965034485
26719,34,274,car,"[566.816650390625, 1151.7059326171875, 2026.85205078125, 1936.11328125]",0.8851073980331421
26720,34,274,car,"[2349.5400390625, 551.41650390625, 3839.262451171875, 2147.0458984375]",0.6971884965896606
26721,34,275,car,"[2151.5498046875, 546.8248901367188, 3840.0, 2141.72509765625]",0.824705958366394
26722,34,278,car,"[1760.9208984375, 515.2260131835938, 3838.310302734375, 2136.4892578125]",0.5642058253288269
26723,34,279,car,"[657.7774658203125, 413.1273193359375, 3508.247314453125, 2120.736328125]",0.7291470170021057
26724,34,279,car,"[3113.36279296875, 806.840087890625, 3836.299072265625, 1302.16845703125]",0.6436084508895874
26725,34,279,car,"[3107.140625, 804.0031127929688, 3840.0, 1310.40380859375]",0.390099823474884
26726,34,280,car,"[1921.1533203125, 517.8482666015625, 3836.39306640625, 2143.9599609375]",0.7788719534873962
26727,34,281,car,"[1731.7972412109375, 428.3580322265625, 3837.01123046875, 2135.348876953125]",0.5446691513061523
26728,34,283,car,"[1742.197265625, 500.2437744140625, 3839.073486328125, 2133.29638671875]",0.8462725281715393
26729,34,285,car,"[1434.257568359375, 554.5772094726562, 3840.0, 2130.87109375]",0.4208759367465973
26730,34,286,car,"[822.906005859375, 12.4346923828125, 3836.5810546875, 2129.726806640625]",0.4250180125236511
26731,34,286,car,"[0.0, 0.0, 3804.37646484375, 2132.74560546875]",0.3307185471057892
26732,34,288,car,"[984.8935546875, 5.270599365234375, 3840.0, 2136.26708984375]",0.344996839761734
26733,34,289,car,"[185.93756103515625, 17.74566650390625, 3384.82763671875, 2138.68603515625]",0.3670281171798706
26734,34,290,car,"[102.35943603515625, 10.30206298828125, 3840.0, 2149.85205078125]",0.2580739259719848
26735,34,294,car,"[610.6138916015625, 3.105010986328125, 3840.0, 2160.0]",0.5583295822143555
26736,34,295,car,"[324.8353271484375, 0.35614013671875, 3720.286376953125, 2153.38818359375]",0.5655232071876526
26737,34,296,car,"[1531.708251953125, 13.328704833984375, 3840.0, 2123.841796875]",0.5224931836128235
26738,34,297,car,"[2202.52880859375, 324.94024658203125, 3840.0, 2127.9970703125]",0.6424020528793335
26739,34,298,car,"[3115.380859375, 763.4384765625, 3838.708740234375, 2143.41015625]",0.440819501876831
26740,34,299,car,"[2048.988037109375, 282.07525634765625, 3835.13232421875, 2133.6220703125]",0.7430214285850525
26741,34,300,car,"[2069.93359375, 519.979248046875, 3833.466796875, 2130.388916015625]",0.7169129848480225
26742,34,301,car,"[1610.78173828125, 570.1598510742188, 3571.6748046875, 2016.59375]",0.5977566838264465
26743,34,303,car,"[1479.045166015625, 682.0567626953125, 3398.2822265625, 2098.09765625]",0.3870713114738464
26744,34,304,car,"[1595.212890625, 679.7279663085938, 3394.61962890625, 2095.83642578125]",0.4809545874595642
26745,34,305,car,"[1462.654541015625, 683.5696411132812, 3381.7744140625, 2096.072509765625]",0.4678234755992889
26746,34,306,car,"[1616.422607421875, 681.923583984375, 3412.447998046875, 2096.6396484375]",0.5375366806983948
26747,34,307,car,"[1510.8348388671875, 685.1113891601562, 3435.195556640625, 2101.2783203125]",0.4482050240039825
26748,34,308,car,"[1528.16455078125, 686.5559692382812, 3450.13916015625, 2100.013671875]",0.6170246601104736
26749,34,309,car,"[1612.739013671875, 686.685302734375, 3455.78466796875, 2100.3662109375]",0.4206941723823547
26750,34,310,car,"[1514.05859375, 686.4841918945312, 3430.80224609375, 2101.472900390625]",0.4822421371936798
26751,34,311,car,"[1564.0615234375, 690.9410400390625, 3388.88232421875, 2100.562744140625]",0.5016913414001465
26752,34,312,car,"[1550.439697265625, 690.3455810546875, 3494.91455078125, 2106.79638671875]",0.5216922760009766
26753,34,313,car,"[1631.478515625, 688.3232421875, 3544.948974609375, 2101.1552734375]",0.3697623610496521
26754,34,314,car,"[1608.93017578125, 692.3631591796875, 3541.62158203125, 2099.993408203125]",0.2650889754295349
26755,34,315,car,"[1597.72705078125, 694.8529663085938, 3535.30712890625, 2102.079345703125]",0.557879626750946
26756,34,316,car,"[1562.4437255859375, 698.4109497070312, 3500.635986328125, 2105.93603515625]",0.5398013591766357
26757,34,317,car,"[1615.16064453125, 694.1760864257812, 3269.340087890625, 2063.300537109375]",0.5009353160858154
26758,34,318,car,"[1319.03466796875, 688.7472534179688, 3228.576416015625, 2067.9716796875]",0.4457095265388489
26759,34,319,car,"[1264.1517333984375, 686.56689453125, 3177.983642578125, 2057.216796875]",0.3545914888381958
26760,34,320,car,"[1284.5489501953125, 653.7302856445312, 3213.75927734375, 2041.207763671875]",0.5338201522827148
26761,34,321,car,"[1523.925048828125, 626.8128662109375, 3192.273193359375, 1985.9013671875]",0.3745652735233307
26762,34,322,car,"[1335.0933837890625, 626.469970703125, 3192.1748046875, 2000.45751953125]",0.2551157772541046
26763,34,323,car,"[1347.4404296875, 630.0927124023438, 3199.4365234375, 2001.8154296875]",0.3542273044586181
26764,34,324,car,"[1277.845947265625, 634.5325927734375, 3204.415283203125, 2004.94873046875]",0.5255188941955566
26765,34,325,car,"[1339.7593994140625, 632.8114013671875, 3221.22265625, 2003.514404296875]",0.5473088622093201
26766,34,326,car,"[1457.58740234375, 639.5633544921875, 3196.095703125, 1999.3818359375]",0.7155366539955139
26767,34,327,car,"[1546.8193359375, 634.8707275390625, 3193.08935546875, 1996.19580078125]",0.5365993976593018
26768,34,328,car,"[1233.016357421875, 898.7023315429688, 3061.14697265625, 1986.04150390625]",0.4329662322998047
26769,34,328,car,"[1156.1197509765625, 620.94091796875, 3160.74072265625, 1950.6683349609375]",0.3195618689060211
26770,34,329,car,"[1608.7188720703125, 639.6945190429688, 3062.42919921875, 1978.4893798828125]",0.5900862216949463
26771,34,330,car,"[1362.422119140625, 637.59912109375, 3036.09619140625, 1998.26318359375]",0.4111023247241974
26772,34,333,car,"[1336.1005859375, 654.5172119140625, 3066.69091796875, 2026.90087890625]",0.5513913631439209
26773,34,334,car,"[1350.7705078125, 656.3054809570312, 3066.608642578125, 2032.1883544921875]",0.5330202579498291
26774,34,335,car,"[1443.0699462890625, 667.0401611328125, 3079.790771484375, 2034.042236328125]",0.4531278312206268
26775,34,336,car,"[1406.9197998046875, 659.2410888671875, 3084.09521484375, 2033.8406982421875]",0.6641924381256104
26776,34,350,car,"[791.665771484375, 1692.1417236328125, 3073.692626953125, 2142.39453125]",0.4035404324531555
26777,34,351,car,"[809.5801391601562, 1680.110595703125, 3100.50537109375, 2143.783447265625]",0.5038295984268188
26778,34,352,car,"[808.7807006835938, 1679.447021484375, 3082.929931640625, 2142.1640625]",0.2788346111774444
26779,34,356,car,"[791.5025024414062, 1685.6025390625, 3139.42578125, 2140.58154296875]",0.2882629930973053
26780,34,370,car,"[154.8922119140625, 10.1583251953125, 3834.8671875, 2160.0]",0.7879471182823181
26781,34,370,car,"[0.943817138671875, 20.64056396484375, 2261.15625, 2129.4765625]",0.2770943939685821
26782,34,411,car,"[57.6357421875, 0.0, 3815.50341796875, 2150.129150390625]",0.2500206530094147
26783,34,415,car,"[15.232177734375, 0.9884033203125, 3840.0, 2145.34619140625]",0.4382763803005218
26784,34,416,car,"[19.22259521484375, 0.0, 3710.58251953125, 2147.87890625]",0.3689193725585937
26785,34,448,car,"[1307.94677734375, 817.440185546875, 1431.2406005859375, 910.096435546875]",0.6010540127754211
26786,34,448,car,"[1069.5579833984375, 798.4150390625, 1316.88232421875, 955.3701171875]",0.3603202402591705
26787,34,449,car,"[1729.843017578125, 1018.6297607421875, 1855.12451171875, 1094.4554443359375]",0.4773371815681457
26788,34,459,car,"[1785.427734375, 824.07080078125, 2254.520263671875, 1081.1240234375]",0.6349724531173706
26789,34,459,car,"[1784.495361328125, 824.9657592773438, 2257.6123046875, 1080.4866943359375]",0.253724455833435
26790,34,463,car,"[1786.402587890625, 823.431884765625, 2255.146484375, 1080.401123046875]",0.7561891078948975
26791,34,464,car,"[1785.1300048828125, 825.0346069335938, 2257.740234375, 1079.5384521484375]",0.7248606085777283
26792,34,465,car,"[1786.28466796875, 824.714599609375, 2255.0498046875, 1080.1785888671875]",0.4746518731117248
26793,34,465,car,"[1785.8243408203125, 825.5040283203125, 2257.89013671875, 1079.44677734375]",0.4346440732479095
26794,34,472,car,"[34.22332763671875, 0.0, 3420.03271484375, 2129.32373046875]",0.292896419763565
26795,34,473,car,"[515.833740234375, 162.50372314453125, 3840.0, 2130.484619140625]",0.5598205327987671
26796,34,473,car,"[624.97705078125, 159.0120849609375, 3834.568359375, 1705.0404052734375]",0.5382702946662903
26797,34,475,car,"[109.77484130859375, 0.0, 3833.778076171875, 2127.9404296875]",0.3662839829921722
26798,34,477,car,"[474.01226806640625, 522.2484741210938, 3653.0166015625, 1844.228759765625]",0.8972753882408142
26799,34,479,car,"[746.9291381835938, 0.0, 3840.0, 2140.1552734375]",0.5335237383842468
26800,34,480,car,"[76.5791015625, 162.53439331054688, 3830.12890625, 2112.2177734375]",0.6305254101753235
26801,34,482,car,"[0.0, 2.2620849609375, 3830.876953125, 2134.20263671875]",0.2528136372566223
26802,34,485,car,"[40.11676025390625, 0.0, 3839.650634765625, 2124.29443359375]",0.4221567809581756
26803,34,492,car,"[3090.990966796875, 1.5474128723144531, 3831.339111328125, 421.14471435546875]",0.7571777105331421
26804,34,493,car,"[797.1567993164062, 1687.584716796875, 3091.730712890625, 2141.3857421875]",0.4432379603385925
26805,34,499,car,"[787.3575439453125, 4.86767578125, 3837.564697265625, 2127.388916015625]",0.8893294334411621
26806,34,501,car,"[826.5624389648438, 349.8254699707031, 2664.1943359375, 1990.72705078125]",0.255007266998291
26807,34,502,car,"[1006.0830688476562, 402.8183898925781, 2808.51953125, 1954.0177001953125]",0.710797905921936
26808,34,503,car,"[0.0, 7.81182861328125, 2650.310546875, 2132.25244140625]",0.3500632643699646
26809,34,506,car,"[0.0, 21.51708984375, 3815.5654296875, 2145.613037109375]",0.5068114399909973
26810,34,507,car,"[0.0, 0.0, 3833.291015625, 2113.65576171875]",0.657913327217102
26811,34,508,car,"[5.95953369140625, 0.0, 3840.0, 2114.18359375]",0.5880149602890015
26812,34,520,car,"[2584.67529296875, 734.850830078125, 3100.9072265625, 1023.49462890625]",0.769398033618927
26813,34,522,car,"[2208.733642578125, 599.8193359375, 2891.4091796875, 1055.94287109375]",0.4277531206607818
26814,34,530,car,"[33.7137451171875, 0.05950927734375, 3840.0, 2002.810302734375]",0.3058467507362366
26815,34,535,car,"[68.001708984375, 0.0, 3807.00830078125, 2007.686279296875]",0.3770369589328766
26816,34,536,car,"[162.21258544921875, 9.792938232421875, 3830.40673828125, 2149.46142578125]",0.423272967338562
26817,34,545,car,"[0.0, 315.53851318359375, 3823.040771484375, 2112.457275390625]",0.9301568865776062
26818,34,546,car,"[0.0, 2.9150390625, 3824.615478515625, 2141.14111328125]",0.454338788986206
26819,34,547,car,"[128.73651123046875, 10.82977294921875, 3837.599853515625, 2139.260498046875]",0.512771487236023
26820,34,2,car,"[287.980224609375, 91.49652099609375, 3369.36572265625, 2120.09912109375]",0.6707207560539246
26821,34,4,car,"[0.0, 0.37371826171875, 3804.312744140625, 2147.865966796875]",0.4960969090461731
26822,34,96,car,"[90.103271484375, 0.0, 3840.0, 2136.298095703125]",0.4274791479110718
26823,34,192,car,"[3036.7109375, 1004.8160400390625, 3837.908935546875, 1548.76025390625]",0.5859570503234863
26824,34,192,car,"[3628.88232421875, 1144.34423828125, 3838.36328125, 1641.142822265625]",0.3728663921356201
26825,34,225,car,"[793.7833251953125, 730.3609619140625, 2700.22021484375, 1643.0723876953125]",0.7715573906898499
26826,34,226,car,"[935.6314086914062, 349.41510009765625, 2820.869140625, 1654.2579345703125]",0.2530706226825714
26827,34,227,car,"[826.0946044921875, 151.84130859375, 3153.75, 1696.2982177734375]",0.3187779188156128
26828,34,229,car,"[1455.2862548828125, 542.279296875, 3456.29296875, 2085.44873046875]",0.3139283061027527
26829,34,231,car,"[1454.044921875, 637.7990112304688, 3589.58203125, 2136.765625]",0.5467548966407776
26830,34,233,car,"[124.5626220703125, 92.3441162109375, 3818.3857421875, 2145.56640625]",0.3016178905963897
26831,34,234,car,"[2340.9697265625, 725.7703857421875, 3837.322998046875, 2136.94677734375]",0.3634164929389953
26832,34,235,car,"[1716.53955078125, 673.0409545898438, 3524.46630859375, 2091.456298828125]",0.2889608144760132
26833,34,239,car,"[1686.43798828125, 665.395751953125, 3441.07763671875, 2074.96337890625]",0.5115011930465698
26834,34,240,car,"[1718.74951171875, 670.2332763671875, 3442.87255859375, 2065.0703125]",0.5044349431991577
26835,34,241,car,"[1741.127197265625, 666.54296875, 3538.288330078125, 2078.516845703125]",0.5115814805030823
26836,34,242,car,"[1400.317138671875, 670.3533935546875, 3384.71484375, 2136.6162109375]",0.4404556453227997
26837,34,243,car,"[1303.866943359375, 673.7070922851562, 3183.79833984375, 2110.517333984375]",0.4220092892646789
26838,34,244,car,"[1484.37109375, 489.9663391113281, 3831.056396484375, 2137.033203125]",0.8854604363441467
26839,34,245,car,"[1557.1710205078125, 650.188720703125, 3840.0, 2127.037109375]",0.6597025990486145
26840,34,246,car,"[1873.109619140625, 638.5909423828125, 3832.012939453125, 2107.26904296875]",0.2663442194461822
26841,34,247,car,"[1611.09375, 598.7265014648438, 3832.78125, 2135.95458984375]",0.5252853631973267
26842,34,249,car,"[1677.8536376953125, 609.7113647460938, 3835.1689453125, 2140.36572265625]",0.8095591068267822
26843,34,250,car,"[1316.30712890625, 582.59033203125, 3837.2197265625, 2139.26123046875]",0.7815013527870178
26844,34,252,car,"[435.3284912109375, 453.345458984375, 3830.4794921875, 2142.4306640625]",0.6756868958473206
26845,34,253,car,"[1731.4288330078125, 629.4951782226562, 3830.867431640625, 2135.97900390625]",0.9067153930664062
26846,34,254,car,"[1403.6888427734375, 619.4188842773438, 3833.140869140625, 2139.968994140625]",0.645817220211029
26847,34,255,car,"[1194.0155029296875, 630.2254028320312, 3825.16796875, 2136.31396484375]",0.8521853089332581
26848,34,256,car,"[430.16290283203125, 576.1777954101562, 3727.81787109375, 2144.282958984375]",0.7070336937904358
26849,34,257,car,"[543.850341796875, 582.2542724609375, 3840.0, 2145.661865234375]",0.6227567195892334
26850,34,258,car,"[24.04925537109375, 392.8026123046875, 3840.0, 2125.10986328125]",0.8237643837928772
26851,34,261,car,"[106.74481201171875, 0.0, 3840.0, 2158.790771484375]",0.3260754644870758
26852,34,262,car,"[2029.83447265625, 579.242431640625, 3833.5390625, 2140.72900390625]",0.920706570148468
